cluster_id,stop_id,stop_key,stop_name,Lines,mode,latitude,longitude,x,y
1125,cluster_1125,cluster_1125_casabus,SEHAB RMAL,['L903'],casabus,33.64545540001048,-7.338269250029824,654100.246620978,3724084.2352858763
1126,cluster_1126,cluster_1126_casabus,SIDI BERNOUSSI,['L800'],casabus,33.61644885002226,-7.497082599955161,639418.0787503745,3720642.3812009846
1127,cluster_1127,cluster_1127_casabus,SIDI BOUZIANE,['L306'],casabus,33.4849272,-7.7398783,617070.8802371914,3705758.4585139574
1128,cluster_1128,cluster_1128_casabus,SIDI BOUZIANE,['L306'],casabus,33.48499429999999,-7.7393764,617117.4216060238,3705766.4645549036
1129,cluster_1129,cluster_1129_casabus,SIDI GHANEM,['L120'],casabus,33.4970722,-7.5056738,638811.9221916419,3707393.778034915
1130,cluster_1130,cluster_1130_casabus,SIDI GHANEM,['L120'],casabus,33.49708139999999,-7.505218300000001,638854.223884145,3707395.4074967704
1131,cluster_1131,cluster_1131_casabus,SIDI MESSAOUD,"['L310', 'L300']",casabus,33.513266850038555,-7.631740849910812,627076.6262308024,3709027.96699695
1132,cluster_1132,cluster_1132_casabus,SIDI MOUSSA EL MAJDOUB,['L903'],casabus,33.60482265001589,-7.384944450031902,649841.7290960827,3719509.9305393794
1133,cluster_1133,cluster_1133_casabus,SINDIBAD,['L005'],casabus,33.582522399999995,-7.698771099999999,620754.3860964556,3716627.005596489
1134,cluster_1134,cluster_1134_casabus,SINDIBAD,['L005'],casabus,33.58259890000001,-7.6994576,620690.5679128303,3716634.6877613864
1135,cluster_1135,cluster_1135_casabus,SNRT AIN CHOCK,"['L006', 'L068']",casabus,33.53740345002233,-7.585915249933894,631296.5095649933,3711761.371890587
1136,cluster_1136,cluster_1136_casabus,SOCIETE COSUMAR,['L033'],casabus,33.59894349999999,-7.571668699999999,632525.3172368517,3718603.295592319
1137,cluster_1137,cluster_1137_casabus,SOCIETE COSUMAR,['L033'],casabus,33.5992092,-7.571057,632581.6706958539,3718633.540890335
1138,cluster_1138,cluster_1138_casabus,SOUK ALLEK,['L082'],casabus,33.6092346,-7.5006323,639100.3528904832,3719837.644999507
1139,cluster_1139,cluster_1139_casabus,SOUK BOURGOGNE,"['L056', 'L011']",casabus,33.5991125,-7.6431561,625891.7362551494,3718532.7990844026
1140,cluster_1140,cluster_1140_casabus,SOUK BOURGOGNE,"['L056', 'L011']",casabus,33.599710599999995,-7.642082600000003,625990.475886449,3718600.4243142377
1141,cluster_1141,cluster_1141_casabus,SOUK CHRIFA,['L039'],casabus,33.53615939999999,-7.6017176,629831.0206544102,3711603.5280827177
1142,cluster_1142,cluster_1142_casabus,SOUK CHRIFA,['L039'],casabus,33.5365204,-7.6020063,629803.6729751717,3711643.1952360687
1143,cluster_1143,cluster_1143_casabus,SOUK LAAYOUNE,"['L600', 'L056']",casabus,33.564581,-7.595385800000001,630376.269454183,3714762.946979395
1144,cluster_1144,cluster_1144_casabus,SOUK LAAYOUNE,"['L600', 'L056']",casabus,33.56466979999999,-7.595051800000001,630407.1402475804,3714773.213773966
1145,cluster_1145,cluster_1145_casabus,SOUK LHJAJMA,['L011'],casabus,33.5961303000258,-7.648460599976177,625403.8514332467,3718195.6855210173
1146,cluster_1146,cluster_1146_casabus,SOUK LWIZIA,['L905'],casabus,33.67579925001691,-7.350878349920016,652877.1229431916,3727430.3319071056
1147,cluster_1147,cluster_1147_casabus,SOUK OULD MINA,"['L143', 'L050', 'L09E']",casabus,33.56862320000127,-7.67568154999291,622916.9543389964,3715112.997516696
1148,cluster_1148,cluster_1148_casabus,SOUK SALAM,['L043'],casabus,33.58330235000837,-7.552504749942907,634327.8059548461,3716893.6355896383
1149,cluster_1149,cluster_1149_casabus,SOUK SWISRA,['L903'],casabus,33.564140399999985,-7.371972900000001,651116.2558349386,3715017.6132317046
1150,cluster_1150,cluster_1150_casabus,SOUK SWISRA,['L903'],casabus,33.5642767,-7.372332200000001,651082.6640342417,3715032.2031610864
1151,cluster_1151,cluster_1151_casabus,STADE COC,"['L306', 'L007']",casabus,33.561025400066384,-7.644639000058178,625809.4049614812,3714307.7999554914
1152,cluster_1152,cluster_1152_casabus,STADE HAY HASSANI,"['L019', 'L020', 'L301', 'L063', 'L072']",casabus,33.570789,-7.6805095,622465.7572166701,3715347.427322852
1153,cluster_1153,cluster_1153_casabus,STADE MOHAMED V,"['L013', 'L050']",casabus,33.5841384,-7.647801800000001,625482.3480871643,3716866.7893932313
1154,cluster_1154,cluster_1154_casabus,STADE PERE JEGO,"['L306', 'L051']",casabus,33.5503195,-7.6517895000000005,625161.0649389839,3713112.048489656
1155,cluster_1155,cluster_1155_casabus,STADE TISSIMA,"['L107', 'L011', 'L604', 'L063', 'L072']",casabus,33.54451640000863,-7.562146500048892,633492.6587155275,3712580.434363402
1156,cluster_1156,cluster_1156_casabus,STATION ANOUAL,"['L143', 'L300']",casabus,33.57023060009322,-7.625971399970991,627528.7908522086,3715351.319757487
1157,cluster_1157,cluster_1157_casabus,STATION EL FALAH,['L907'],casabus,33.6846558,-7.3801972,650143.5175722439,3728369.421864367
1158,cluster_1158,cluster_1158_casabus,STATION EL FALAH 2,['L907'],casabus,33.68440170000001,-7.3800374,650158.7733263039,3728341.477184805
1159,cluster_1159,cluster_1159_casabus,SWILBATE,['L905'],casabus,33.68040270003336,-7.346908299942535,653237.0252224774,3727946.692126778
1160,cluster_1160,cluster_1160_casabus,SWILBATE 2,['L905'],casabus,33.6780355,-7.349917200000001,652962.2719733646,3727679.7327575954
1161,cluster_1161,cluster_1161_casabus,SWILBATE 2,['L905'],casabus,33.678177599999984,-7.349634600000003,652988.2199752043,3727695.9087992874
1162,cluster_1162,cluster_1162_casabus,TACHAROUK BD OQBA,['L606'],casabus,33.56966599999999,-7.520056200000001,637360.901045701,3715424.135808468
1163,cluster_1163,cluster_1163_casabus,TACHAROUK BOULEVARD OQBA,['L606'],casabus,33.5699353,-7.519759400000001,637388.0242401422,3715454.3906889837
1164,cluster_1164,cluster_1164_casabus,TARIK EL KHIR,['L082'],casabus,33.6088686500379,-7.496214000085389,639510.8767346953,3719803.014401119
1165,cluster_1165,cluster_1165_casabus,TARIQ BNOU ZYAD,"['L006', 'L067']",casabus,33.575742000000005,-7.6241175,627692.7543024267,3715964.7233638824
1166,cluster_1166,cluster_1166_casabus,TARIQ BNOU ZYAD,"['L006', 'L067']",casabus,33.57585919999999,-7.6247523,627633.6628822843,3715976.9363945844
1167,cluster_1167,cluster_1167_casabus,TECHNOPARC,"['L310', 'L107', 'L031', 'L300']",casabus,33.540421299999984,-7.637711399999999,626482.5238681145,3712031.60451321
1168,cluster_1168,cluster_1168_casabus,TECHNOPARC,"['L310', 'L107', 'L031', 'L300']",casabus,33.54062849999999,-7.638413200000001,626417.0582745151,3712053.723267287
1169,cluster_1169,cluster_1169_casabus,TECHNOPOLE NOUACEUR,['L312'],casabus,33.37349669999999,-7.553159400000001,634591.1750645592,3693628.9937356673
1170,cluster_1170,cluster_1170_casabus,TECHNOPOLE NOUACEUR,['L312'],casabus,33.37377969999999,-7.5530563,634600.3306522741,3693660.506281546
1171,cluster_1171,cluster_1171_casabus,TERMINUS ABOUAB AL OULFA,['L005'],casabus,33.547515399999995,-7.7040305,620314.8302107628,3712739.263550752
1172,cluster_1172,cluster_1172_casabus,TERMINUS AIN SEBAA,"['L065', 'L139', 'L090']",casabus,33.59563490003574,-7.530149200015297,636383.1688476992,3718290.353311848
1173,cluster_1173,cluster_1173_casabus,TERMINUS AL ANDALOUS,['L309'],casabus,33.4633429,-7.64422,625989.8323667746,3703477.13095639
1174,cluster_1174,cluster_1174_casabus,TERMINUS AL HAMD,['L604'],casabus,33.51206135001642,-7.513956399995051,638018.6604210346,3709044.7843977804
1175,cluster_1175,cluster_1175_casabus,TERMINUS AL OULFA 1,"['L068', 'L143', 'L109']",casabus,33.55116575002253,-7.684397250043239,622132.5235720845,3713166.981117473
1176,cluster_1176,cluster_1176_casabus,TERMINUS AL QODS,['L023'],casabus,33.614598000101495,-7.49144879995888,639943.7372706376,3720444.753954096
1177,cluster_1177,cluster_1177_casabus,TERMINUS ANASSI,"['L079', 'L033', 'L608', 'L097']",casabus,33.5913228,-7.4908799,640034.1475418025,3717864.6323083546
1178,cluster_1178,cluster_1178_casabus,TERMINUS ANASSI,"['L079', 'L033', 'L608', 'L097']",casabus,33.591906300000005,-7.4899476,640119.7215953112,3717930.595591265
1179,cluster_1179,cluster_1179_casabus,TERMINUS BEN ABID,['L301'],casabus,33.48926499999999,-7.8852999,603554.6906653764,3706084.9145742394
1180,cluster_1180,cluster_1180_casabus,TERMINUS BERNOUSSI,"['L800', 'L023', 'L082', 'L065', 'L606', 'L090', 'L064']",casabus,33.613422050002924,-7.504149599993786,638767.3025799089,3720297.251001652
1181,cluster_1181,cluster_1181_casabus,TERMINUS BOUCHENTOUF,"['L038', 'L020', 'L072', 'L067', 'L051', 'L604', 'L600']",casabus,33.5702114,-7.601083900000001,629838.9007534732,3715380.1075610514
1182,cluster_1182,cluster_1182_casabus,TERMINUS BOUCHENTOUF,"['L038', 'L020', 'L072', 'L067', 'L051', 'L604', 'L600']",casabus,33.57063260000002,-7.6007126,629872.7344064517,3715427.277035055
1183,cluster_1183,cluster_1183_casabus,TERMINUS BOULEVARD PARIS,['L120'],casabus,33.59526569999999,-7.624167800000001,627659.323550312,3718129.508935936
1184,cluster_1184,cluster_1184_casabus,TERMINUS CASA PORT,['L900'],casabus,33.5980904,-7.6126691,628722.1370564956,3718456.960661209
1185,cluster_1185,cluster_1185_casabus,TERMINUS CASA PORT 2,['L005'],casabus,33.5999237,-7.6142458,628573.1120776227,3718658.2837471454
1186,cluster_1186,cluster_1186_casabus,TERMINUS CINEMA RIF,"['L055', 'L033', 'L023', 'L082', 'L011', 'L120', 'L043', 'L062', 'L139']",casabus,33.59661080000001,-7.615497099999999,628461.9180423577,3718289.384408285
1187,cluster_1187,cluster_1187_casabus,TERMINUS COMMUNE SIDI BELYOUT,"['L013', 'L050', 'L09E', 'L084']",casabus,33.5951384,-7.626617500000001,627432.1934924652,3718112.375285189
1188,cluster_1188,cluster_1188_casabus,TERMINUS COMMUNE SIDI BELYOUT,"['L013', 'L050', 'L09E', 'L084']",casabus,33.595306,-7.626284699999999,627462.828764749,3718131.3690259852
1189,cluster_1189,cluster_1189_casabus,TERMINUS DAOULIZ,['L011'],casabus,33.60279429999999,-7.659355100000001,624383.352985472,3718921.463165473
1190,cluster_1190,cluster_1190_casabus,TERMINUS DAR LHAMRA,"['L143', 'L050', 'L09E']",casabus,33.570753500010035,-7.670777050032417,623369.1679873453,3715355.0393794267
1191,cluster_1191,cluster_1191_casabus,TERMINUS DOHA,"['L079', 'L608', 'L606', 'L043', 'L064']",casabus,33.5912189,-7.516571999999999,637650.0833425559,3717818.6549488017
1192,cluster_1192,cluster_1192_casabus,TERMINUS DOHA,"['L079', 'L608', 'L606', 'L043', 'L064']",casabus,33.591346699999995,-7.516924400000002,637617.1776355563,3717832.3575783786
1193,cluster_1193,cluster_1193_casabus,TERMINUS EL FATH II,['L905'],casabus,33.6694523,-7.391226599999999,649147.3268229475,3726667.5371424034
1194,cluster_1194,cluster_1194_casabus,TERMINUS EL HANK,['L038'],casabus,33.6024873,-7.653753100000001,624903.5795416741,3718894.1684315098
1195,cluster_1195,cluster_1195_casabus,TERMINUS EL HANK,['L038'],casabus,33.60296499999998,-7.653941499999999,624885.4098835693,3718946.9098129263
1196,cluster_1196,cluster_1196_casabus,TERMINUS EL MANSOURIA,['L023'],casabus,33.61883745000063,-7.479312699992868,641062.7600798124,3720931.3324884707
1197,cluster_1197,cluster_1197_casabus,TERMINUS EL OULFA,"['L019', 'L020']",casabus,33.55700360000001,-7.6898797,621615.3490631795,3713807.8428397304
1198,cluster_1198,cluster_1198_casabus,TERMINUS ELFADL,"['L065', 'L062']",casabus,33.5583211,-7.5087099,638432.2064638936,3714181.261425898
1199,cluster_1199,cluster_1199_tram,Faculté Ben Msik,"['L97B', 'L097', 'L143', 'T4', 'L32D']",tram,33.56607270003366,-7.543032566614175,635233.7728179954,3714995.464033472
1199,cluster_1199,cluster_1199_casabus,Faculté Ben Msik,"['L97B', 'L097', 'L143', 'T4', 'L32D']",casabus,33.56607270003366,-7.543032566614175,635233.7728179954,3714995.464033472
1200,cluster_1200,cluster_1200_casabus,TERMINUS FACULTE DES LETTRES,"['L800', 'L900', 'L905', 'L907', 'L32D', 'L904']",casabus,33.7026268,-7.374549799999999,650635.6721647811,3730370.447565556
1201,cluster_1201,cluster_1201_casabus,TERMINUS FACULTE DES LETTRES,"['L800', 'L900', 'L905', 'L907', 'L32D', 'L904']",casabus,33.7027125,-7.373858,650699.6404483839,3730380.9606505586
1202,cluster_1202,cluster_1202_casabus,TERMINUS FACULTES MOHAMMEDIA,"['L907', 'L32D', 'L800', 'L904']",casabus,33.70565235001291,-7.356240399964249,652327.2995622181,3730732.8229254866
1203,cluster_1203,cluster_1203_casabus,TERMINUS FARAH SALAM,['L084'],casabus,33.5326472,-7.6997839,620729.7756480152,3711095.600675568
1204,cluster_1204,cluster_1204_casabus,TERMINUS FERARA,"['L050', 'L09E', 'L084']",casabus,33.554532099999996,-7.6868015,621904.5830500681,3713537.4161240608
1205,cluster_1205,cluster_1205_casabus,TERMINUS FERARA,"['L050', 'L09E', 'L084']",casabus,33.5553688,-7.6855875000000005,622016.1101471235,3713631.619318337
1206,cluster_1206,cluster_1206_casabus,TERMINUS GARE ONCF MOHAMMEDIA,"['L902', 'L800', 'L900', 'L905', 'L907', 'L32D', 'L904', 'L903']",casabus,33.69535890003649,-7.389060550003524,649303.3523425525,3729543.431105764
1207,cluster_1207,cluster_1207_casabus,TERMINUS GARE OULED ZIANE,"['L039', 'L011']",casabus,33.57570215000889,-7.5899642499907705,630862.75304211,3716002.934001977
1208,cluster_1208,cluster_1208_casabus,TERMINUS HARBILI,['L065'],casabus,33.6306273,-7.491227600000001,639938.3361903542,3722222.4815165093
1209,cluster_1209,cluster_1209_casabus,TERMINUS HAY EL FALAH,"['L055', 'L038', 'L068', 'L040']",casabus,33.5563691,-7.5479535,634792.057971816,3713913.0764592704
1210,cluster_1210,cluster_1210_casabus,TERMINUS HAY EL FALAH,"['L038', 'L040']",casabus,33.557674,-7.5491607,634677.9596660536,3714056.199308724
1211,cluster_1211,cluster_1211_casabus,TERMINUS HAY EL FARAH,"['L604', 'L038', 'L109']",casabus,33.5660907,-7.587994600000002,631060.093430756,3714939.6733569703
1212,cluster_1212,cluster_1212_casabus,TERMINUS HAY EL FARAH,"['L604', 'L038', 'L109']",casabus,33.566603,-7.5878554,631072.2405219802,3714996.655032535
1213,cluster_1213,cluster_1213_casabus,TERMINUS HAY EL WAHDA,['L604'],casabus,33.5425995,-7.5435612,635221.2793440502,3712391.9707470126
1214,cluster_1214,cluster_1214_casabus,TERMINUS HAY EL WAHDA,['L604'],casabus,33.5430464,-7.5439703,635182.5977596645,3712440.991157015
1215,cluster_1215,cluster_1215_casabus,TERMINUS HAY HASSANI,"['L019', 'L020', 'L301', 'L063', 'L072']",casabus,33.57104910000001,-7.679185,622588.3287397724,3715377.8343255003
1216,cluster_1216,cluster_1216_casabus,TERMINUS HAY HASSANI II,"['L019', 'L020', 'L084']",casabus,33.56609000000001,-7.683295,622213.8308756955,3714823.1045319973
1217,cluster_1217,cluster_1217_casabus,TERMINUS HAY HASSANI II,"['L019', 'L020', 'L084']",casabus,33.5662808,-7.683536699999999,622191.1264239587,3714843.975662299
1218,cluster_1218,cluster_1218_casabus,TERMINUS HAY LMASJID,"['L109', 'L310', 'L600', 'L060', 'L022', 'L604', 'L031']",casabus,33.56231309999999,-7.607617799999999,629244.1867330492,3714496.14950628
1219,cluster_1219,cluster_1219_casabus,TERMINUS HAY LMASJID,"['L109', 'L310', 'L600', 'L060', 'L022', 'L604', 'L031']",casabus,33.5625129,-7.6073254,629271.0323149995,3714518.668707217
1220,cluster_1220,cluster_1220_casabus,TERMINUS HOPITAL SOFI,"['L043', 'L139', 'L067', 'L060']",casabus,33.60262469999999,-7.6331906,626811.2889508761,3718934.40764064
1221,cluster_1221,cluster_1221_casabus,TERMINUS HOUPHEIT BOIGNY,"['L056', 'L09E', 'L084']",casabus,33.59852845004719,-7.614937899915047,628510.9627624318,3718502.714121045
1222,cluster_1222,cluster_1222_casabus,TERMINUS JAMILA,"['L060', 'L312', 'L068', 'L063']",casabus,33.541956,-7.5794639,631888.6432973247,3712274.3614594885
1223,cluster_1223,cluster_1223_casabus,TERMINUS JAMILA,"['L063', 'L068']",casabus,33.54216399999999,-7.5796719,631869.0141583162,3712297.1605418473
1224,cluster_1224,cluster_1224_casabus,TERMINUS JAMILA II,"['L107', 'L600', 'L011']",casabus,33.54723529999998,-7.5848993,631375.9662792548,3712852.84452079
1225,cluster_1225,cluster_1225_casabus,TERMINUS JAMILA II,"['L107', 'L600', 'L011']",casabus,33.5473949,-7.584495900000002,631413.1786979655,3712871.0528524467
1226,cluster_1226,cluster_1226_casabus,TERMINUS KASBAT LAMINE,"['L013', 'L051']",casabus,33.53362069999999,-7.685018800000001,622099.4939259649,3711220.831868319
1227,cluster_1227,cluster_1227_casabus,TERMINUS KHIAYTA,['L306'],casabus,33.4675785,-7.7850543,612896.0798144235,3703784.836495344
1228,cluster_1228,cluster_1228_casabus,TERMINUS LA GARE ROUTIERE,"['L020', 'L051', 'L109']",casabus,33.5732478,-7.587928600000001,631055.4027786356,3715733.3608624046
1229,cluster_1229,cluster_1229_casabus,TERMINUS LAHRAOUIYINE 1,"['L055', 'L068']",casabus,33.532209399999985,-7.5198241,637441.7595870642,3711271.0891784215
1230,cluster_1230,cluster_1230_casabus,TERMINUS LISSASFA,"['L307', 'L97B', 'L107', 'L306', 'L013', 'L051']",casabus,33.531452950024814,-7.67402434991155,623123.5024973896,3710993.469459068
1231,cluster_1231,cluster_1231_casabus,TERMINUS LMKANSA II,"['L312', 'L600']",casabus,33.5248617,-7.562798199999998,633462.3557629704,3710400.216387485
1232,cluster_1232,cluster_1232_casabus,TERMINUS LMKANSA II,"['L312', 'L600']",casabus,33.5249881,-7.5623948,633499.6253764045,3710414.7512227898
1233,cluster_1233,cluster_1233_casabus,TERMINUS LMZABIENNE,['L039'],casabus,33.51564319999999,-7.5936017,630615.4916489053,3709338.8305484736
1234,cluster_1234,cluster_1234_casabus,TERMINUS MAARIF,"['L97B', 'L097']",casabus,33.58247959999999,-7.6406724,626146.4104231874,3716691.5191977173
1235,cluster_1235,cluster_1235_casabus,TERMINUS MAARIF,"['L97B', 'L097']",casabus,33.582553499999996,-7.6403384,626177.3005179582,3716700.1203409308
1236,cluster_1236,cluster_1236_casabus,TERMINUS MAARIF 2,['L056'],casabus,33.58557129999999,-7.6412213,626090.9704362133,3717033.6668176493
1237,cluster_1237,cluster_1237_casabus,TERMINUS MANDAROUNA,"['L022', 'L309']",casabus,33.530466000069694,-7.617159250109531,628405.5665702964,3710953.001291667
1238,cluster_1238,cluster_1238_casabus,TERMINUS MEDIOUNA,['L600'],casabus,33.4503425,-7.496403,639748.2057592551,3702224.65796602
1239,cluster_1239,cluster_1239_casabus,TERMINUS MEDIOUNA,['L600'],casabus,33.45056069999998,-7.4957015,639813.0606816113,3702249.7963453354
1240,cluster_1240,cluster_1240_casabus,TERMINUS MEDIOUNA 1,['L120'],casabus,33.4544579,-7.5182536,637710.6671073474,3702651.81238112
1241,cluster_1241,cluster_1241_busway,Al Qods,"['BW1', 'L107', 'L143', 'L011', 'L060', 'L063', 'L600']",busway,33.54383880001002,-7.5818729334074675,631662.1045670541,3712480.069863226
1241,cluster_1241,cluster_1241_casabus,Al Qods,"['BW1', 'L107', 'L143', 'L011', 'L060', 'L063', 'L600']",casabus,33.54383880001002,-7.5818729334074675,631662.1045670541,3712480.069863226
1242,cluster_1242,cluster_1242_casabus,TERMINUS MOSQUEE SALMIA,"['L063', 'L072', 'L011']",casabus,33.538202,-7.5539697,634261.6350674581,3711890.8311574473
1243,cluster_1243,cluster_1243_casabus,TERMINUS MOSQUEE SALMIA,"['L063', 'L072', 'L011']",casabus,33.53844029999999,-7.5542379,634236.3625877822,3711916.907412909
1244,cluster_1244,cluster_1244_casabus,TERMINUS MOSQUEE TARIQ,"['L800', 'L082', 'L065', 'L606', 'L090', 'L064']",casabus,33.60798985001807,-7.515090649918812,637760.8757360771,3719680.2783066863
1245,cluster_1245,cluster_1245_casabus,TERMINUS MOULAY RACHID,"['L056', 'L107', 'L143', 'L120', 'L040']",casabus,33.56574040009669,-7.528729899981424,636561.9642530808,3714977.3793189563
1246,cluster_1246,cluster_1246_casabus,TERMINUS MOULAY YOUSSEF,"['L043', 'L139', 'L011', 'L067']",casabus,33.59882940000001,-7.631489900000001,626974.6536782096,3718515.6577157564
1247,cluster_1247,cluster_1247_casabus,TERMINUS MOULAY YOUSSEF,"['L055', 'L011', 'L043', 'L062', 'L139']",casabus,33.59996139999999,-7.6323545,626892.7690942097,3718640.117189811
1248,cluster_1248,cluster_1248_casabus,TERMINUS MUSEE ALSA,"['L97B', 'L097']",casabus,33.57823969999999,-7.6340532,626766.9219809582,3716229.470032076
1249,cluster_1249,cluster_1249_casabus,TERMINUS MUSEE ALSA,"['L019', 'L97B', 'L097', 'L306', 'L090']",casabus,33.57879809999999,-7.6351301000000005,626666.1567728054,3716290.0693457406
1250,cluster_1250,cluster_1250_casabus,TERMINUS NAHDA,['L906'],casabus,33.700037099999996,-7.3522044,652711.295383616,3730116.109526596
1251,cluster_1251,cluster_1251_casabus,TERMINUS NAIM 2,['L606'],casabus,33.5648165,-7.4995552,639271.6574106393,3714913.772334102
1252,cluster_1252,cluster_1252_casabus,TERMINUS NAIM 2,['L606'],casabus,33.56510519999999,-7.4995099,639275.3989233423,3714945.845757458
1253,cluster_1253,cluster_1253_casabus,TERMINUS NASSIM,['L09E'],casabus,33.518091799999986,-7.658495800000001,624584.6706224709,3709530.512016035
1254,cluster_1254,cluster_1254_casabus,TERMINUS OUAD DAHAB,"['L063', 'L064', 'L067']",casabus,33.5409567,-7.5730338,632487.2147407344,3712171.755161842
1255,cluster_1255,cluster_1255_casabus,TERMINUS OUAD DAHAB,"['L063', 'L064', 'L067']",casabus,33.5412447,-7.572726100000001,632515.3459462991,3712204.082829125
1256,cluster_1256,cluster_1256_casabus,TERMINUS OULAD AHMED,['L306'],casabus,33.49577275003458,-7.726877899944756,618264.0059668021,3706975.743642626
1257,cluster_1257,cluster_1257_casabus,TERMINUS OULAD SALEH,['L310'],casabus,33.3761991,-7.692513300000001,621623.1859371351,3693757.183486952
1258,cluster_1258,cluster_1258_casabus,TERMINUS PLACE LA CONCORDE,"['L055', 'L033', 'L056', 'L082', 'L011', 'L084', 'L120', 'L09E', 'L043', 'L062', 'L139']",casabus,33.5962803,-7.6218917,627869.0343319743,3718244.8202628735
1259,cluster_1259,cluster_1259_casabus,TERMINUS PLACE LA CONCORDE,"['L033', 'L056', 'L082', 'L011', 'L084', 'L09E', 'L043', 'L139']",casabus,33.59650959999999,-7.621394899999999,627914.7952666435,3718270.8595783706
1260,cluster_1260,cluster_1260_casabus,TERMINUS PLACE NATIONS UNIES,"['L006', 'L019', 'L022', 'L007']",casabus,33.5944424,-7.619435700000001,628099.6513553218,3718044.0642695986
1261,cluster_1261,cluster_1261_casabus,TERMINUS PLACE OUAD LMAKHAZIN,"['L056', 'L040']",casabus,33.594695599999994,-7.622945200000003,627773.614276895,3718067.8027520115
1262,cluster_1262,cluster_1262_casabus,TERMINUS PLACE SIDI MAAROUF,"['L006', 'L310', 'L600', 'L079', 'L604', 'L031']",casabus,33.56454480000001,-7.6038639,629589.3252139759,3714748.2962098913
1263,cluster_1263,cluster_1263_casabus,TERMINUS PLACE SIDI MAAROUF,"['L006', 'L310', 'L600', 'L079', 'L604', 'L031']",casabus,33.565023200000006,-7.6040505,629571.288967724,3714801.1092868675
1264,cluster_1264,cluster_1264_casabus,TERMINUS PLACE SRAGHNA,['L006'],casabus,33.56952809999999,-7.601123299999999,629836.2666805002,3715304.2916744663
1265,cluster_1265,cluster_1265_casabus,TERMINUS PLACE SRAGHNA 2,"['L310', 'L079', 'L031']",casabus,33.567299299999995,-7.599584100000001,629982.4787897002,3715059.0853980086
1266,cluster_1266,cluster_1266_casabus,TERMINUS PORT MOHAMMEDIA,['L906'],casabus,33.7088339,-7.4017855,648100.7398169611,3731019.335257939
1267,cluster_1267,cluster_1267_casabus,TERMINUS QUARTIER DES HOPITAUX,['L300'],casabus,33.5770858,-7.624839299999999,627623.7822960538,3716112.838146028
1268,cluster_1268,cluster_1268_casabus,TERMINUS QUARTIER SHEMS,['L907'],casabus,33.70874240004429,-7.350705349928139,652834.8124193811,3731083.6631522765
1269,cluster_1269,cluster_1269_casabus,TERMINUS RACHIDIA,"['L906', 'L900']",casabus,33.6872581,-7.380359299999999,650123.9650100081,3728657.754051246
1270,cluster_1270,cluster_1270_casabus,TERMINUS RACHIDIA,['L906'],casabus,33.68748899999999,-7.380875600000001,650075.7029551971,3728682.6079536537
1271,cluster_1271,cluster_1271_casabus,TERMINUS RACHIDIA 3,['L907'],casabus,33.680216900016134,-7.375821100018442,650556.9316158356,3727883.5652359696
1272,cluster_1272,cluster_1272_casabus,TERMINUS RAHMA,"['L050', 'L051']",casabus,33.53795159999999,-7.727046399999999,618190.9682128959,3711652.346303645
1273,cluster_1273,cluster_1273_casabus,TERMINUS RAHMA,"['L050', 'L051']",casabus,33.5380862,-7.7274154,618156.5219815349,3711666.8502308843
1274,cluster_1274,cluster_1274_casabus,TERMINUS RIAD AL OULFA,"['L019', 'L020', 'L005']",casabus,33.5538131,-7.7009745,620589.8098528682,3713441.1109077292
1275,cluster_1275,cluster_1275_casabus,TERMINUS RIAD AL OULFA,"['L019', 'L020', 'L005']",casabus,33.5542551,-7.7006066,620623.3502241054,3713490.548529129
1276,cluster_1276,cluster_1276_casabus,TERMINUS RIAD AL OULFA III,"['L019', 'L005']",casabus,33.549490000000006,-7.704652799999999,620254.3174272729,3712957.487039219
1277,cluster_1277,cluster_1277_casabus,TERMINUS ROND POINT NAPOLEON,['L309'],casabus,33.563470599999995,-7.6335498,626835.2444640624,3714592.4494901644
1278,cluster_1278,cluster_1278_casabus,TERMINUS SAKANI,['L082'],casabus,33.6038575,-7.481965999999999,640840.9783686877,3719266.647810161
1279,cluster_1279,cluster_1279_casabus,TERMINUS SAKANI,['L082'],casabus,33.60414529999999,-7.482391200000001,640801.0573948903,3719297.9822508884
1280,cluster_1280,cluster_1280_casabus,TERMINUS SALMIA,"['L604', 'L063', 'L072', 'L011']",casabus,33.536802450033264,-7.5504926000134915,634586.6748658835,3711740.152402949
1281,cluster_1281,cluster_1281_casabus,TERMINUS SIDI HAJJAJ,['L606'],casabus,33.5401777,-7.414326499999999,647225.1779453419,3712299.4924107995
1282,cluster_1282,cluster_1282_casabus,TERMINUS SIDI LKHADIR,"['L019', 'L020', 'L084', 'L301', 'L063', 'L072']",casabus,33.5691969,-7.684328599999999,622113.5129169222,3715166.3840436
1283,cluster_1283,cluster_1283_casabus,TERMINUS SIDI MAAROUF,"['L031', 'L007']",casabus,33.5081218,-7.6574373,624697.2848458665,3708426.297888472
1284,cluster_1284,cluster_1284_casabus,TERMINUS SIDI MOUSSA BEN ALI,['L903'],casabus,33.56273200000001,-7.3738919,650940.563373331,3714858.641400476
1285,cluster_1285,cluster_1285_casabus,TERMINUS TACHAROUK,"['L056', 'L107', 'L143', 'L120', 'L606', 'L040']",casabus,33.56973535000215,-7.522888799984646,637097.8609578108,3715428.0730716195
1286,cluster_1286,cluster_1286_casabus,TERMINUS TAH,['L006'],casabus,33.533066950001356,-7.5831877999857475,631556.3412737901,3711283.9852790544
