stop_name,primary_mode,num_lines,latitude,longitude,health_facilities_500m
RUE 41 RIAD OULFA,casabus,2,33.55794179999999,-7.6926721,0
RUE AL MAROUNI,casabus,2,33.574404300000005,-7.640024600000001,1
RUE AL MAROUNI,casabus,2,33.574866199999995,-7.639900900000001,1
RUE BEN KACEM ADDAHMANI,casabus,3,33.55237695000521,-7.578833649990464,1
RUE D'ALGER,casabus,6,33.5941511,-7.623798699999999,2
RUE DE BELGRADE,casabus,1,33.57545785001202,-7.610127350010352,0
RUE DE L'ALMA,casabus,1,33.5985918,-7.6386195,1
RUE DES EPERVIERS,casabus,1,33.564285899999994,-7.6397734,2
RUE EL HAOUZA,casabus,1,33.60575045000263,-7.562695649992553,0
RUE FAROUKI ERRAHALI,casabus,2,33.558963150084914,-7.600896450076692,0
RUE IBNOU ADRAA,casabus,1,33.589113900049064,-7.572827050093504,0
RUE KAID AL ACHTAR,casabus,2,33.582451799999994,-7.6413792,2
RUE NORMANDIE,casabus,3,33.585042499999986,-7.639389600000001,4
RUE OUALILI,casabus,1,33.5744043,-7.6435309,0
RUE OUALILI,casabus,1,33.574629,-7.643337699999999,0
RUE SALONIQUE,casabus,1,33.5769686000045,-7.612947150021643,0
RUE WASHINGTON,casabus,4,33.593456999999994,-7.630925499999999,3
RUE WASHINGTON,casabus,4,33.59365379999999,-7.630255900000001,3
Residence Al Mawlid,casabus,1,33.552729350058826,-7.623360750061181,2
SAKANI AHL LOGHLAM,casabus,1,33.598701699999985,-7.4782217,1
SAKANI AHL LOGHLAM,casabus,1,33.5990117,-7.478283199999999,1
SALAM MOHAMMEDIA,casabus,1,33.699731499999984,-7.3589457,0
SALAM MOHAMMEDIA,casabus,1,33.7001915,-7.358694100000001,0
SALLE DE SPORT LA CORNICHE,casabus,1,33.57164605000489,-7.689185649970139,0
SALLE DERKAOUI,casabus,1,33.616006800024834,-7.52122499994663,0
SAMIR (MOH),casabus,3,33.6783905,-7.416236200000001,0
SAMIR (MOH),casabus,3,33.6787342,-7.416486,0
SCHNEIDER,casabus,1,33.5626181,-7.668194499999999,0
SEHAB RMAL,casabus,1,33.64545540001048,-7.338269250029824,0
SIDI BERNOUSSI,casabus,1,33.61644885002226,-7.497082599955161,0
SIDI BOUZIANE,casabus,1,33.4849272,-7.7398783,0
SIDI BOUZIANE,casabus,1,33.48499429999999,-7.7393764,0
SIDI GHANEM,casabus,1,33.4970722,-7.5056738,0
SIDI GHANEM,casabus,1,33.49708139999999,-7.505218300000001,0
SIDI MESSAOUD,casabus,2,33.513266850038555,-7.631740849910812,0
SIDI MOUSSA EL MAJDOUB,casabus,1,33.60482265001589,-7.384944450031902,0
SINDIBAD,casabus,1,33.582522399999995,-7.698771099999999,0
SINDIBAD,casabus,1,33.58259890000001,-7.6994576,0
SNRT AIN CHOCK,casabus,2,33.53740345002233,-7.585915249933894,0
SOCIETE COSUMAR,casabus,1,33.59894349999999,-7.571668699999999,0
SOCIETE COSUMAR,casabus,1,33.5992092,-7.571057,0
SOUK ALLEK,casabus,1,33.6092346,-7.5006323,3
SOUK BOURGOGNE,casabus,2,33.5991125,-7.6431561,0
SOUK BOURGOGNE,casabus,2,33.599710599999995,-7.642082600000003,0
SOUK CHRIFA,casabus,1,33.53615939999999,-7.6017176,0
SOUK CHRIFA,casabus,1,33.5365204,-7.6020063,0
SOUK LAAYOUNE,casabus,2,33.564581,-7.595385800000001,0
SOUK LAAYOUNE,casabus,2,33.56466979999999,-7.595051800000001,0
SOUK LHJAJMA,casabus,1,33.5961303000258,-7.648460599976177,0
SOUK LWIZIA,casabus,1,33.67579925001691,-7.350878349920016,0
SOUK OULD MINA,casabus,3,33.56862320000127,-7.67568154999291,0
SOUK SALAM,casabus,1,33.58330235000837,-7.552504749942907,0
SOUK SWISRA,casabus,1,33.564140399999985,-7.371972900000001,0
SOUK SWISRA,casabus,1,33.5642767,-7.372332200000001,0
STADE COC,casabus,2,33.561025400066384,-7.644639000058178,0
STADE HAY HASSANI,casabus,5,33.570789,-7.6805095,0
STADE MOHAMED V,casabus,2,33.5841384,-7.647801800000001,2
STADE PERE JEGO,casabus,2,33.5503195,-7.6517895000000005,0
STADE TISSIMA,casabus,5,33.54451640000863,-7.562146500048892,0
STATION ANOUAL,casabus,2,33.57023060009322,-7.625971399970991,1
STATION EL FALAH,casabus,1,33.6846558,-7.3801972,0
STATION EL FALAH 2,casabus,1,33.68440170000001,-7.3800374,0
SWILBATE,casabus,1,33.68040270003336,-7.346908299942535,0
SWILBATE 2,casabus,1,33.6780355,-7.349917200000001,0
SWILBATE 2,casabus,1,33.678177599999984,-7.349634600000003,0
TACHAROUK BD OQBA,casabus,1,33.56966599999999,-7.520056200000001,0
TACHAROUK BOULEVARD OQBA,casabus,1,33.5699353,-7.519759400000001,0
TARIK EL KHIR,casabus,1,33.6088686500379,-7.496214000085389,2
TARIQ BNOU ZYAD,casabus,2,33.575742000000005,-7.6241175,2
TARIQ BNOU ZYAD,casabus,2,33.57585919999999,-7.6247523,2
TECHNOPARC,casabus,4,33.540421299999984,-7.637711399999999,0
TECHNOPARC,casabus,4,33.54062849999999,-7.638413200000001,0
TECHNOPOLE NOUACEUR,casabus,1,33.37349669999999,-7.553159400000001,0
TECHNOPOLE NOUACEUR,casabus,1,33.37377969999999,-7.5530563,0
TERMINUS ABOUAB AL OULFA,casabus,1,33.547515399999995,-7.7040305,0
TERMINUS AIN SEBAA,casabus,3,33.59563490003574,-7.530149200015297,0
TERMINUS AL ANDALOUS,casabus,1,33.4633429,-7.64422,0
TERMINUS AL HAMD,casabus,1,33.51206135001642,-7.513956399995051,0
TERMINUS AL OULFA 1,casabus,3,33.55116575002253,-7.684397250043239,0
TERMINUS AL QODS,casabus,1,33.614598000101495,-7.49144879995888,0
TERMINUS ANASSI,casabus,4,33.5913228,-7.4908799,0
TERMINUS ANASSI,casabus,4,33.591906300000005,-7.4899476,0
TERMINUS BEN ABID,casabus,1,33.48926499999999,-7.8852999,0
TERMINUS BERNOUSSI,casabus,7,33.613422050002924,-7.504149599993786,2
TERMINUS BOUCHENTOUF,casabus,7,33.5702114,-7.601083900000001,0
TERMINUS BOUCHENTOUF,casabus,7,33.57063260000002,-7.6007126,0
TERMINUS BOULEVARD PARIS,casabus,1,33.59526569999999,-7.624167800000001,2
TERMINUS CASA PORT,casabus,1,33.5980904,-7.6126691,0
TERMINUS CASA PORT 2,casabus,1,33.5999237,-7.6142458,0
TERMINUS CINEMA RIF,casabus,9,33.59661080000001,-7.615497099999999,0
TERMINUS COMMUNE SIDI BELYOUT,casabus,4,33.5951384,-7.626617500000001,2
TERMINUS COMMUNE SIDI BELYOUT,casabus,4,33.595306,-7.626284699999999,2
TERMINUS DAOULIZ,casabus,1,33.60279429999999,-7.659355100000001,0
TERMINUS DAR LHAMRA,casabus,3,33.570753500010035,-7.670777050032417,1
TERMINUS DOHA,casabus,5,33.5912189,-7.516571999999999,0
TERMINUS DOHA,casabus,5,33.591346699999995,-7.516924400000002,0
TERMINUS EL FATH II,casabus,1,33.6694523,-7.391226599999999,0
TERMINUS EL HANK,casabus,1,33.6024873,-7.653753100000001,0
TERMINUS EL HANK,casabus,1,33.60296499999998,-7.653941499999999,0
TERMINUS EL MANSOURIA,casabus,1,33.61883745000063,-7.479312699992868,0
TERMINUS EL OULFA,casabus,2,33.55700360000001,-7.6898797,1
TERMINUS ELFADL,casabus,2,33.5583211,-7.5087099,0
Faculté Ben Msik,tram,5,33.56607270003366,-7.543032566614175,0
TERMINUS FACULTE DES LETTRES,casabus,6,33.7026268,-7.374549799999999,0
TERMINUS FACULTE DES LETTRES,casabus,6,33.7027125,-7.373858,0
TERMINUS FACULTES MOHAMMEDIA,casabus,4,33.70565235001291,-7.356240399964249,0
TERMINUS FARAH SALAM,casabus,1,33.5326472,-7.6997839,0
TERMINUS FERARA,casabus,3,33.554532099999996,-7.6868015,1
TERMINUS FERARA,casabus,3,33.5553688,-7.6855875000000005,1
TERMINUS GARE ONCF MOHAMMEDIA,casabus,8,33.69535890003649,-7.389060550003524,0
TERMINUS GARE OULED ZIANE,casabus,2,33.57570215000889,-7.5899642499907705,0
TERMINUS HARBILI,casabus,1,33.6306273,-7.491227600000001,0
TERMINUS HAY EL FALAH,casabus,4,33.5563691,-7.5479535,0
TERMINUS HAY EL FALAH,casabus,2,33.557674,-7.5491607,0
TERMINUS HAY EL FARAH,casabus,3,33.5660907,-7.587994600000002,0
TERMINUS HAY EL FARAH,casabus,3,33.566603,-7.5878554,0
TERMINUS HAY EL WAHDA,casabus,1,33.5425995,-7.5435612,0
TERMINUS HAY EL WAHDA,casabus,1,33.5430464,-7.5439703,0
TERMINUS HAY HASSANI,casabus,5,33.57104910000001,-7.679185,0
TERMINUS HAY HASSANI II,casabus,3,33.56609000000001,-7.683295,0
TERMINUS HAY HASSANI II,casabus,3,33.5662808,-7.683536699999999,0
TERMINUS HAY LMASJID,casabus,7,33.56231309999999,-7.607617799999999,2
TERMINUS HAY LMASJID,casabus,7,33.5625129,-7.6073254,2
TERMINUS HOPITAL SOFI,casabus,4,33.60262469999999,-7.6331906,2
TERMINUS HOUPHEIT BOIGNY,casabus,3,33.59852845004719,-7.614937899915047,0
TERMINUS JAMILA,casabus,4,33.541956,-7.5794639,0
TERMINUS JAMILA,casabus,2,33.54216399999999,-7.5796719,0
TERMINUS JAMILA II,casabus,3,33.54723529999998,-7.5848993,1
TERMINUS JAMILA II,casabus,3,33.5473949,-7.584495900000002,1
TERMINUS KASBAT LAMINE,casabus,2,33.53362069999999,-7.685018800000001,0
TERMINUS KHIAYTA,casabus,1,33.4675785,-7.7850543,0
TERMINUS LA GARE ROUTIERE,casabus,3,33.5732478,-7.587928600000001,0
TERMINUS LAHRAOUIYINE 1,casabus,2,33.532209399999985,-7.5198241,0
TERMINUS LISSASFA,casabus,6,33.531452950024814,-7.67402434991155,0
TERMINUS LMKANSA II,casabus,2,33.5248617,-7.562798199999998,0
TERMINUS LMKANSA II,casabus,2,33.5249881,-7.5623948,0
TERMINUS LMZABIENNE,casabus,1,33.51564319999999,-7.5936017,0
TERMINUS MAARIF,casabus,2,33.58247959999999,-7.6406724,2
TERMINUS MAARIF,casabus,2,33.582553499999996,-7.6403384,2
TERMINUS MAARIF 2,casabus,1,33.58557129999999,-7.6412213,3
TERMINUS MANDAROUNA,casabus,2,33.530466000069694,-7.617159250109531,0
TERMINUS MEDIOUNA,casabus,1,33.4503425,-7.496403,0
TERMINUS MEDIOUNA,casabus,1,33.45056069999998,-7.4957015,0
TERMINUS MEDIOUNA 1,casabus,1,33.4544579,-7.5182536,0
Al Qods,busway,7,33.54383880001002,-7.5818729334074675,0
TERMINUS MOSQUEE SALMIA,casabus,3,33.538202,-7.5539697,0
TERMINUS MOSQUEE SALMIA,casabus,3,33.53844029999999,-7.5542379,0
TERMINUS MOSQUEE TARIQ,casabus,6,33.60798985001807,-7.515090649918812,0
TERMINUS MOULAY RACHID,casabus,5,33.56574040009669,-7.528729899981424,0
TERMINUS MOULAY YOUSSEF,casabus,4,33.59882940000001,-7.631489900000001,1
TERMINUS MOULAY YOUSSEF,casabus,5,33.59996139999999,-7.6323545,1
TERMINUS MUSEE ALSA,casabus,2,33.57823969999999,-7.6340532,1
TERMINUS MUSEE ALSA,casabus,5,33.57879809999999,-7.6351301000000005,1
TERMINUS NAHDA,casabus,1,33.700037099999996,-7.3522044,0
TERMINUS NAIM 2,casabus,1,33.5648165,-7.4995552,0
TERMINUS NAIM 2,casabus,1,33.56510519999999,-7.4995099,0
TERMINUS NASSIM,casabus,1,33.518091799999986,-7.658495800000001,0
TERMINUS OUAD DAHAB,casabus,3,33.5409567,-7.5730338,0
TERMINUS OUAD DAHAB,casabus,3,33.5412447,-7.572726100000001,0
TERMINUS OULAD AHMED,casabus,1,33.49577275003458,-7.726877899944756,0
TERMINUS OULAD SALEH,casabus,1,33.3761991,-7.692513300000001,0
TERMINUS PLACE LA CONCORDE,casabus,11,33.5962803,-7.6218917,1
TERMINUS PLACE LA CONCORDE,casabus,8,33.59650959999999,-7.621394899999999,0
TERMINUS PLACE NATIONS UNIES,casabus,4,33.5944424,-7.619435700000001,0
TERMINUS PLACE OUAD LMAKHAZIN,casabus,2,33.594695599999994,-7.622945200000003,2
TERMINUS PLACE SIDI MAAROUF,casabus,6,33.56454480000001,-7.6038639,0
TERMINUS PLACE SIDI MAAROUF,casabus,6,33.565023200000006,-7.6040505,0
TERMINUS PLACE SRAGHNA,casabus,1,33.56952809999999,-7.601123299999999,0
TERMINUS PLACE SRAGHNA 2,casabus,3,33.567299299999995,-7.599584100000001,0
TERMINUS PORT MOHAMMEDIA,casabus,1,33.7088339,-7.4017855,0
TERMINUS QUARTIER DES HOPITAUX,casabus,1,33.5770858,-7.624839299999999,1
TERMINUS QUARTIER SHEMS,casabus,1,33.70874240004429,-7.350705349928139,0
TERMINUS RACHIDIA,casabus,2,33.6872581,-7.380359299999999,0
TERMINUS RACHIDIA,casabus,1,33.68748899999999,-7.380875600000001,0
TERMINUS RACHIDIA 3,casabus,1,33.680216900016134,-7.375821100018442,0
TERMINUS RAHMA,casabus,2,33.53795159999999,-7.727046399999999,0
TERMINUS RAHMA,casabus,2,33.5380862,-7.7274154,0
TERMINUS RIAD AL OULFA,casabus,3,33.5538131,-7.7009745,0
TERMINUS RIAD AL OULFA,casabus,3,33.5542551,-7.7006066,0
TERMINUS RIAD AL OULFA III,casabus,2,33.549490000000006,-7.704652799999999,0
TERMINUS ROND POINT NAPOLEON,casabus,1,33.563470599999995,-7.6335498,2
TERMINUS SAKANI,casabus,1,33.6038575,-7.481965999999999,0
TERMINUS SAKANI,casabus,1,33.60414529999999,-7.482391200000001,0
TERMINUS SALMIA,casabus,4,33.536802450033264,-7.5504926000134915,0
TERMINUS SIDI HAJJAJ,casabus,1,33.5401777,-7.414326499999999,0
TERMINUS SIDI LKHADIR,casabus,6,33.5691969,-7.684328599999999,0
TERMINUS SIDI MAAROUF,casabus,2,33.5081218,-7.6574373,0
TERMINUS SIDI MOUSSA BEN ALI,casabus,1,33.56273200000001,-7.3738919,0
TERMINUS TACHAROUK,casabus,6,33.56973535000215,-7.522888799984646,0
TERMINUS TAH,casabus,1,33.533066950001356,-7.5831877999857475,0
TERMINUS TIT MELLIL,casabus,3,33.5507161,-7.486255899999999,0
TERMINUS TRAM 1 SIDI MOUMEN,casabus,4,33.58901075004698,-7.499083150038056,0
TERMINUS TRAM 2 BERNOUSSI,casabus,6,33.6104457,-7.5063608,1
TERMINUS TRAM 2 BERNOUSSI,casabus,7,33.610620999999995,-7.5066364,1
TERMINUS VILLE ENNASR,casabus,1,33.412940150027445,-7.675740350015585,0
TERMINUS ZAOUIA,casabus,1,33.38424339999999,-7.6206666,0
TERMINUS ZI BERNOUSSI,casabus,1,33.62318990000422,-7.507591299986668,0
TERMINUS ZI OULAD SALEH,casabus,1,33.42155350000001,-7.639230300000001,0
TERMINUS ZOUBIR,casabus,3,33.54082485000997,-7.6831594000255805,0
TERRAIN LAARBI  ZAOULI,casabus,1,33.597162500011166,-7.544694399943468,0
THEATRE MY RACHID,casabus,4,33.56307700000001,-7.5541030000000005,0
THEATRE MY RACHID,casabus,3,33.5631022,-7.553549600000001,0
TRIBUNAL ADMINISTRATIF,casabus,4,33.5600477500075,-7.566261199983335,1
TRIBUNAL AIN SEBAA,casabus,2,33.5993166,-7.531034600000001,0
TRIBUNAL AIN SEBAA,casabus,3,33.5993435,-7.530710900000001,0
TRIBUNAL DE 1ER INSTANCE,casabus,2,33.553891700054194,-7.66599260002115,1
TWIN CENTER,casabus,3,33.587450600000004,-7.6323462,3
TWIN CENTER,casabus,3,33.58827850000001,-7.6336439,3
UNIVERSITE INTERNATIONALE,casabus,1,33.4970264,-7.608037300000001,0
UNIVERSITE INTERNATIONALE,casabus,1,33.4970493,-7.608511700000001,0
VICTORIA CITY,casabus,1,33.4179164,-7.6725529,0
VICTORIA CITY,casabus,1,33.4179869,-7.6722292,0
VILLE DEROUA,casabus,1,33.389754399999994,-7.5361451,0
VILLE VERTE,casabus,1,33.4918411,-7.6090228,0
VILLE VERTE,casabus,1,33.491863999999985,-7.609420999999999,0
VILLE VERTE II,casabus,1,33.47441580007405,-7.600738950091821,0
WILAYA GRAND CASABLANCA,casabus,3,33.590696399999985,-7.6192948,1
ZONE INDUSTRIEL BOUSKOURA,casabus,1,33.44225735008392,-7.645217949977998,0
ZONE INDUSTRIEL CHELLALATE,casabus,1,33.6221374,-7.4420850000000005,0
ZONE INDUSTRIEL CHELLALATE,casabus,1,33.6224304,-7.4420416,0
ZONE INDUSTRIEL CHELLALATE 1,casabus,1,33.6291533,-7.4315233,0
ZONE INDUSTRIEL CHELLALATE 1,casabus,1,33.6291533,-7.4311457,0
ZONE INDUSTRIEL MOHAMMEDIA T1,casabus,1,33.66415990004212,-7.407051999934691,0
ZONE INDUSTRIEL MOHAMMEDIA T2,casabus,1,33.66116165004217,-7.4112981999367635,0
ZONE INDUSTRIEL ZENATA,casabus,2,33.6535642,-7.4422909,0
ZONE INDUSTRIEL ZENATA,casabus,2,33.6540357,-7.442293800000001,0
ZONE INDUSTRIELLE OKACHA,casabus,1,33.612679150005945,-7.558279799972328,0
ZONE LOGISTIQUE LAHRAOUYINE,casabus,1,33.55413719999999,-7.5110683,0
ZONE URBAINE 16 BEN MSIK,casabus,1,33.55455460003132,-7.5875794499220595,0
10-Mars,tram,1,33.55182,-7.550986,0
2 Mars,tram,1,33.569097,-7.612592,1
Abdelkader Essahraoui,tram,1,33.555759,-7.547525,0
Abdellah Ben Cherif,tram,1,33.565833000000005,-7.660272000000001,2
Abdelmoumen,tram,1,33.570892,-7.625969999999999,1
Abdessalam Ennaciri,tram,1,33.54851200000001,-7.5725050000000005,0
Abi Dar El Ghafari,tram,1,33.60661400000001,-7.518053,1
Abou Chouaïb Doukali,tram,1,33.561543,-7.594757000000001,0
Abouab Oulfa,busway,1,33.546254299999994,-7.704933999999999,0
Achouhada,tram,1,33.588742,-7.567820000000001,0
Ain Diab Plage Terminus,tram,1,33.587608,-7.680950000000001,0
Al Inara,busway,1,33.539640000000006,-7.59923,2
Al Joulane,busway,1,33.54396,-7.562169999999999,0
Al Moustakbal,busway,1,33.531589999999994,-7.646720000000001,0
Al wifaq,tram,1,33.595686,-7.538122000000001,0
Ali Yaata,tram,1,33.59147599999999,-7.569933000000001,0
Amgala,busway,1,33.53991299999999,-7.579049999999999,0
Anciens Abattoirs,tram,1,33.59118099999999,-7.579401999999999,0
Anfa Clubs,tram,1,33.56101799999999,-7.653188,0
Anfa Park (Non desservi),tram,1,33.559831,-7.657648000000001,0
Anoual,tram,1,33.569419,-7.625025,2
Attacharouk,tram,1,33.574052,-7.524465000000001,1
Azzohour,busway,1,33.53061999999999,-7.622920000000001,0
Aéropostale,busway,1,33.56508049999999,-7.6605004,1
Bachkou,tram,1,33.564119,-7.627425000000001,2
Bahmad,tram,1,33.594080000000005,-7.587257,1
Bd Mohammed VI,tram,1,33.54352200000001,-7.581526000000001,0
Beauséjour,tram,1,33.564245,-7.648021000000001,0
Boulevard du Nil,tram,1,33.566438999999995,-7.564725,0
C.I.L.,busway,1,33.56734029999999,-7.656237499999999,1
Californie,busway,1,33.53131,-7.63056,0
Carrières Centrales,tram,1,33.592719,-7.564481,0
Casa Nearshore,busway,1,33.530229999999996,-7.63878,0
Casa Port Terminus,tram,1,33.597952,-7.610986,0
Casa Voyageurs,tram,1,33.59062000000001,-7.592358,1
Centre de Maintenance,tram,1,33.57934399999999,-7.513379,0
Chtaiba,tram,1,33.565172999999994,-7.570755,0
Cimetière Achohada (Non desservi),tram,1,33.576663999999994,-7.5743860000000005,0
Cité De L'air,tram,1,33.56832299999999,-7.664376,3
Croisement Abd El Moumen,tram,2,33.56967,-7.62602,1
Dar Attouzani,tram,1,33.548915,-7.586522000000001,2
Derb Chorfa,tram,1,33.56644099999999,-7.595613,0
Derb Ghalef,tram,1,33.57005899999999,-7.631693000000001,1
Derb Milan,tram,1,33.57204999999999,-7.580811,0
Derb Tolba,tram,1,33.571003000000005,-7.596705,0
Ennassim,tram,1,33.584638999999996,-7.504737,0
Errahma,busway,1,33.531499999999994,-7.728760000000001,0
Essafa,busway,1,33.5509075,-7.6962079,0
Faculté de Médecine,tram,1,33.57463899999998,-7.625807,2
Facultés,tram,1,33.54573,-7.65761,0
Forces Auxiliaires,tram,1,33.5748,-7.539628,0
Garage Allal,tram,1,33.575684,-7.598978,0
Gare Casa Sud,tram,1,33.54221700000001,-7.6511,0
Ghandi,tram,1,33.568549999999995,-7.64492,1
Grande Ceinture,tram,1,33.59060899999999,-7.572976000000001,0
Habous,tram,1,33.578545,-7.600533999999999,0
Haj Fateh,busway,1,33.55332000000001,-7.689889999999999,0
Hay Adil,tram,1,33.579272,-7.568178,1
Hay Al Wahda Terminus,tram,1,33.545766,-7.547381,0
Hay Assalama,tram,1,33.56768199999999,-7.558373999999999,0
Hay Chrifa,busway,1,33.53509,-7.60989,0
Hay El Falah,tram,1,33.563379,-7.547674000000001,0
Hay El Farah,tram,1,33.571639,-7.586414,0
Hay Hassani,tram,1,33.57656699999999,-7.672932,1
Hay Mohammadi,tram,1,33.58514399999999,-7.566664,0
Hay Raja,tram,1,33.576612,-7.548226,2
Hay Tissir,tram,1,33.572387,-7.580565000000001,0
Hermitage,tram,1,33.569186,-7.617908000000001,3
Hôpital Sidi Moumen,tram,1,33.576404,-7.517978,0
Ibn Tachfine,tram,1,33.58071499999999,-7.562997,1
Idriss El Allam,tram,1,33.559666,-7.550889999999999,0
Idriss El Harti,tram,1,33.561418,-7.550958,0
Ifni,tram,1,33.584669,-7.598034000000001,1
Jaber Ibn Hayane,tram,1,33.588753,-7.607660999999999,0
Jardin Alesco,tram,1,33.550819000000004,-7.568671000000003,0
Jardin Sunday,busway,1,33.536584999999995,-7.574147,0
La Ferme,busway,1,33.5225031,-7.751190300000001,0
La Gironde,tram,1,33.58736,-7.60094,1
La Perception,busway,1,33.53791460000001,-7.7186159000000005,0
La Rocade,busway,1,33.54383200000001,-7.709205100000001,0
La Résistance,tram,1,33.593433,-7.602797,0
Lahrizi,busway,1,33.540041999999985,-7.56847,0
Laymoune,tram,1,33.54016399999999,-7.666361,0
Les Ecoles,busway,1,33.526576500000004,-7.7398515,0
Les Hôpitaux,tram,1,33.57996899999999,-7.624865,2
Les Jardins D’Errahma,busway,1,33.53837600000001,-7.71789,0
Les Musées,busway,1,33.56335,-7.663800000000001,0
Lissasfa Terminus,tram,1,33.53525799999999,-7.669981,0
Littoral,tram,1,33.580926999999996,-7.674801999999999,2
Marché Central,tram,1,33.594459,-7.612105000000001,0
Mdakra,tram,1,33.581275,-7.563372,1
Mekka,tram,1,33.558359,-7.629648,3
Mers Sultan,tram,1,33.587664999999994,-7.615892,2
Mohamed Diouri,tram,1,33.593613,-7.607416,0
Mohammed Bouziane,tram,1,33.563561,-7.554288000000001,0
Mohammed Erradi Terminus,tram,1,33.5691,-7.517936,0
Mohammed Jaudar,tram,1,33.568404,-7.536147000000001,0
Mohammed Smiha,tram,1,33.59267599999999,-7.608677,0
Mohammed Zefzaf,tram,1,33.582128,-7.509011000000002,0
Mohammed Zerktouni,tram,1,33.58502,-7.606005000000001,0
Moulay Rachid,tram,1,33.57149099999999,-7.531256000000001,0
Moulay Thami,busway,1,33.548467999999986,-7.70109,0
Moulouya,busway,1,33.5563254,-7.6835188,1
Okba Ibn Nafii,tram,1,33.57300699999999,-7.532854000000001,0
Omar El Khayam Terminus,busway,1,33.54028,-7.66692,0
Oued Beht,busway,1,33.558356399999994,-7.6794476,0
Oued Laou,busway,1,33.55993780000001,-7.674667600000001,0
Oued Oum Rabia,busway,1,33.561479999999996,-7.66949,0
Oued Sbou,busway,1,33.5285408,-7.7338312,0
Oulad Haddou,busway,1,33.537229999999994,-7.605220000000001,0
Ouled Ahmed,busway,1,33.52484749999999,-7.7461298,0
Ouled Azzouz Terminus,busway,1,33.51852780000001,-7.7576399,0
Oulmes Terminus,busway,1,33.57153,-7.648690000000001,0
Panoramique,tram,1,33.547338999999994,-7.631964,1
Parc de la ligue arabe Terminus,tram,1,33.587935,-7.621748,1
Place Al Yassir,tram,1,33.592837,-7.596692,0
Place Financière,tram,1,33.562307,-7.660902,0
Place Mohammed V,tram,1,33.589746000000005,-7.619918999999999,1
Place Sraghna,tram,1,33.56962500000001,-7.602231,0
Place de la Victoire,tram,1,33.587849,-7.608287000000001,0
Place des Nations Unies,tram,1,33.59488900000001,-7.618149,0
Préfecture Ain Sbaa,tram,1,33.602133,-7.530003,0
Riviera,tram,1,33.570942999999986,-7.636231,0
Salmia 2 Terminus,busway,1,33.53714999999998,-7.550830000000002,0
Sbata,busway,1,33.538579999999996,-7.554766999999999,0
Sefrou,busway,1,33.54241999999999,-7.588520000000002,1
Sidi Bernoussi Terminus,tram,1,33.610125,-7.509822,0
Sidi Maarouf,busway,1,33.53291999999998,-7.651210000000001,0
Sidi Moumen Terminus,tram,1,33.586647,-7.501958,0
Stade Tessema,busway,1,33.5410958,-7.558728000000001,0
Taddart,busway,1,33.53232999999999,-7.61663,0
Taza,busway,1,33.54205999999999,-7.58992,1
Technopark,tram,1,33.544749,-7.638060000000001,0
Yaacoub Al Mansour,busway,1,33.56944,-7.652720000000001,0
Zenith,tram,1,33.54091699999999,-7.643434999999999,0
Zone Industrielle,tram,1,33.570725,-7.52395,0
kissariat Hay Mohammadi,tram,1,33.58712500000001,-7.563622,0
