name,lat,lon,nearest_hosp_m,nearest_hosp_km,nearest_hosp
PREFECTURE MEDIOUNA,33.55969935,-7.489959,3675.2681717452256,3.6752681717452256,Hôpital Municipal sidi moumen Tacharouk
PREFECTURE NOUACER,33.4659907,-7.638593999999999,6091.244638572062,6.091244638572062,Clinic Lina
PRESTIGIA,33.474291750000006,-7.6094171500000005,6391.545318960514,6.391545318960514,Clinic Lina
PRISON OKACHA,33.6075703,-7.55799645,1448.752968884811,1.448752968884811,clinique ain saba3
PROJET SALAM,33.5889526,-7.48613395,1080.8571870190337,1.0808571870190338,HGC Hôpital Général de Casablanca
PROMENADE MARITIME,33.60372635,-7.6416464,713.1217210031733,0.7131217210031733,مستشفى مولاي الحسن
PROTECTION CIVIL AIN SEBAA,33.606148250000004,-7.5505453,953.4820767078724,0.9534820767078723,clinique ain saba3
PROTECTION CIVIL BOUSKOURA,33.43259645,-7.63963535,9736.432488764374,9.736432488764374,Clinic Lina
PROTECTION CIVIL EL QODS,33.62198275,-7.4877783,1735.0835890743288,1.7350835890743288,Hospital CNSS
PROTECTION CIVIL MOHAMMEDIA,33.68259655,-7.40821425,11582.8849922104,11.5828849922104,Hôpital général de Casablanca Azhar-Bernoussi
PROTECTION CIVILE,33.54816575,-7.62219445,231.0080486232068,0.2310080486232068,Clinique Les Crêtes
PTT BIR ANZARAN,33.580122450000005,-7.6369367,374.60139593934633,0.3746013959393463,Hôpital Privé International de Casablanca المستشفى الخاص الدولي للدار البيضاء
PTT HAY ALAMAL,33.56787875,-7.59067535,1916.3744876056776,1.9163744876056776,Hôpital Sidi Othmane
PTT ROUDANI,33.57024775,-7.64339965,178.51237068191617,0.17851237068191617,Clinique Orl Beausejour
QADI TAZI (SOS),33.67825585,-7.396392649999999,11916.746063785271,11.91674606378527,Hôpital général de Casablanca Azhar-Bernoussi
QUARTIER ANFA MOHAMMEDIA,33.69092825,-7.37070845,14585.701679872338,14.585701679872338,Hôpital général de Casablanca Azhar-Bernoussi
QUARTIER DRISSIA,33.563761650000004,-7.5919787,1545.3046170651376,1.5453046170651377,Centre de Santé Derb el Kheir
QUARTIER INDUSTRIEL MEDIOUNA,33.539895900000005,-7.49401765,4859.000102010078,4.859000102010078,Hôpital Municipal sidi moumen Tacharouk
QUARTIER NASSIM,33.678776049999996,-7.400422,11710.061989658358,11.710061989658358,Hôpital général de Casablanca Azhar-Bernoussi
QUARTIER POLO,33.55400275,-7.6033806,500.0120241526853,0.5000120241526853,Ajial Hôpital Pédiatrique
QUARTIER TAKADOUM,33.585623999999996,-7.5677801,605.9001099702245,0.6059001099702246,Clinique Al Mouahhidine
RACHAD,33.5664776,-7.6091434,537.0857223559448,0.5370857223559448,Clinique Hermitage
RESIDENCE ABOUAB OUM RABIA,33.5605932,-7.67234265,809.2850836792992,0.8092850836792992,Polyclinique CNSS Hay Hassani مصحة الضمان الإجتماعي الحي الحسني
RESIDENCE ABWAB SALAM,33.5812065,-7.47814005,2059.3499758122693,2.0593499758122693,Hôpital général de Casablanca Azhar-Bernoussi
RESIDENCE AL AMANE,33.595158,-7.539236799999999,999.9170109024924,0.9999170109024924,clinique Elmouahidin
RESIDENCE AL AMANE 2,33.593763300000006,-7.5449771000000005,635.6542633085079,0.6356542633085079,clinique Elmouahidin
RESIDENCE AL BADR,33.59907015,-7.5331348,1053.256290401052,1.053256290401052,Clinique Adoha
RESIDENCE AL BAIDA EL QODS,33.6144009,-7.4879167,1262.075454110977,1.262075454110977,Polyclinique ِCNSS Sidi Bernoussi
RESIDENCE AL FADL,33.55338625,-7.51766035,2518.1894900583384,2.5181894900583384,Hôpital Municipal sidi moumen Tacharouk
RESIDENCE AL FAJR,33.504924599999995,-7.7140932,6035.650413136464,6.035650413136463,Clinic Lina
RESIDENCE AL FIRDAOUS,33.55833495,-7.66807775,655.3310911803413,0.6553310911803414,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
RESIDENCE AL HOUDA,33.58210605,-7.524422400000001,759.1884780804894,0.7591884780804894,Hôpital Municipal sidi moumen Tacharouk
RESIDENCE AL MAWLID,33.55272935,-7.62336075,362.95550413755313,0.3629555041375531,Clinique Les Crêtes
RESIDENCE AL WIFAK,33.596673800000005,-7.53663155,1284.5402869944846,1.2845402869944846,clinique Elmouahidin
RESIDENCE ALASSIL,33.5932976,-7.5611464,982.7871703424245,0.9827871703424245,Hôpital Mohammed V مستشفى محمد الخامس
RESIDENCE ALKIMA,33.59252125,-7.50119295,1306.4604695750324,1.3064604695750324,HGC Hôpital Général de Casablanca
RESIDENCE ANDALOUS,33.664424600000004,-7.3993973,10633.56324817057,10.63356324817057,Hôpital général de Casablanca Azhar-Bernoussi
RESIDENCE ANNACER,33.568967549999996,-7.59606645,1566.2027095529081,1.566202709552908,Complexe Medico-Social Al Wouroud
RESIDENCE ASSALAM,33.58547245,-7.5814331,1049.5718483779788,1.0495718483779788,ATLANTIC CLINIC CASABLANCA
RESIDENCE BAB EL BAIDA 1,33.6164929,-7.48290405,1778.3128880657512,1.7783128880657513,Polyclinique ِCNSS Sidi Bernoussi
RESIDENCE BACHKOU,33.5329311,-7.647221350000001,1507.2750417082943,1.5072750417082943,Clinic Lina
RESIDENCE BASSATIN ALOULFA,33.5477901,-7.702248900000001,1821.6079714431874,1.8216079714431874,hopital hassani
RESIDENCE BASSATIN ALOULFA_ 2,33.5437127,-7.697366000000001,1881.233341973144,1.881233341973144,hopital hassani
RESIDENCE BOUAARFA,33.60076275,-7.6362518999999995,420.2028861797879,0.4202028861797879,Hôpital Moulay Youssef مستشفى مولاي يوسف
RESIDENCE CHARAF,33.5856615,-7.527034499999999,1168.7025139606346,1.1687025139606346,Hôpital Municipal sidi moumen Tacharouk
RESIDENCE CHIFAE,33.583428350000005,-7.6318338,616.1897075138025,0.6161897075138025,Clinique Racine مصحة راسين
RESIDENCE DANDOUN,33.5147437,-7.6462561,751.5788737040447,0.7515788737040446,Clinic Lina
RESIDENCE DES OLIVIERS,33.5861199,-7.50272075,1864.7990376143155,1.8647990376143155,HGC Hôpital Général de Casablanca
RESIDENCE EL AHALI,33.5165463,-7.6543075,443.63517649319573,0.4436351764931957,Clinic Lina
RESIDENCE EL ALIA,33.5717126,-7.4822258,3025.187093431979,3.025187093431979,HGC Hôpital Général de Casablanca
RESIDENCE EL BAIDA,33.59380675,-7.4987920500000005,1042.3461015416933,1.0423461015416933,HGC Hôpital Général de Casablanca
RESIDENCE EL BAIDA EL QODS,33.6143474,-7.4880647,1247.1691373340473,1.2471691373340472,Polyclinique ِCNSS Sidi Bernoussi
RESIDENCE EL HADIKA,33.60330745,-7.5288891499999995,912.8748704541313,0.9128748704541313,clinique firdaous
RESIDENCE EL HAMD,33.556337549999995,-7.5439591,1679.0817053692836,1.6790817053692835,Clinique Sidi Othmane
RESIDENCE EL HORRIA,33.68997305,-7.3779145,14038.174122459975,14.038174122459976,Hôpital général de Casablanca Azhar-Bernoussi
RESIDENCE EL HOSSAINI,33.57709215,-7.6388929,332.83904016644635,0.33283904016644633,Clinique Maarif مصحة المعاريف
RESIDENCE EL KAWTAR,33.5944868,-7.51169045,1001.6817090501191,1.001681709050119,Clinique Adoha
RESIDENCE EL MAJD,33.57074315,-7.6346712,510.1100013879996,0.5101100013879996,Clinique Hamdani
RESIDENCE EL MANSOUR,33.5730489,-7.64907945,661.6700909572633,0.6616700909572633,Clinique Socrate
RESIDENCE EL MOSTAKBAL,33.52980025,-7.648709500000001,1136.4422848470424,1.1364422848470423,Clinic Lina
RESIDENCE ELFATH,33.66251345,-7.3684446,12770.197815454838,12.770197815454837,Hôpital général de Casablanca Azhar-Bernoussi
RESIDENCE ELMOUAHIDINE,33.58596095,-7.548150850000001,313.4244123595998,0.3134244123595998,clinique Elmouahidin
RESIDENCE FLEURS DE LYS,33.70411195,-7.37040765,15657.935622115461,15.657935622115462,Hôpital général de Casablanca Azhar-Bernoussi
RESIDENCE HLIWA,33.599966699999996,-7.5359578,1330.9951290622948,1.3309951290622948,Clinique Adoha
RESIDENCE IDMAJ,33.55258645,-7.5505122,1301.88376679894,1.30188376679894,Clinique Sidi Othmane
RESIDENCE JAD VICTORIA,33.41463105,-7.6801618000000005,11962.943366518295,11.962943366518296,Clinic Lina
RESIDENCE LES CHAMPS DE LYS,33.6900513,-7.36391315,14978.458128630717,14.978458128630717,Hôpital général de Casablanca Azhar-Bernoussi
RESIDENCE NAIM,33.56200415,-7.4854781500000005,3944.853685823056,3.944853685823056,Hôpital Municipal sidi moumen Tacharouk
RESIDENCE NARJIS,33.528126549999996,-7.658428349999999,1116.7636016154306,1.1167636016154305,Clinic Lina
RESIDENCE OUDAYA,33.602262749999994,-7.5236654000000005,510.8132114163683,0.5108132114163683,clinique firdaous
RESIDENCE RAYAN VICTORIA,33.41738525,-7.6791728500000005,11644.813877780241,11.64481387778024,Clinic Lina
RESIDENCE RIAD AL OULFA,33.5562229,-7.697262,955.9606344000135,0.9559606344000136,hopital hassani
RESIDENCE ROKIA,33.683615849999995,-7.37176325,13960.166372606242,13.960166372606242,Hôpital général de Casablanca Azhar-Bernoussi
RESIDENCE SAADA,33.58821665,-7.5228493499999995,981.6021826761622,0.9816021826761622,Clinique Adoha
RESIDENCE SAFA,33.56863465,-7.5156586999999995,1131.1239801556314,1.1311239801556314,Hôpital Municipal sidi moumen Tacharouk
RESIDENCE SALMA,33.54907165,-7.5546273500000005,1354.0957907069685,1.3540957907069684,Clinique Sidi Othmane
RESIDENCE SHEMSI,33.5925213,-7.6373773,238.88176439988106,0.23888176439988107,Clinique Al Massira مصحة المسيرة
RESIDENCE WALILI,33.58001505,-7.5123433,1279.7793371033963,1.2797793371033963,Hôpital Municipal sidi moumen Tacharouk
RESTAURANT MRISSA,33.54730715,-7.74432935,5435.255449201636,5.4352554492016365,hopital hassani
ROCADE SUD OUEST,33.518985,-7.69317795,3863.0357039635815,3.8630357039635816,Clinic Lina
ROCHES NOIRES,33.60919115,-7.5667279,2185.3900969965084,2.1853900969965085,clinique ain saba3
ROND POINT LOMO,33.5318135,-7.7707791,8292.68397769075,8.292683977690752,hopital hassani
ROND POINT VICTORIA,33.4243178,-7.6701227,10729.729570511781,10.72972957051178,Clinic Lina
ROND-POINT AICHA,33.597753100000006,-7.5878107,754.1676618737769,0.7541676618737768,ATLANTIC CLINIC CASABLANCA
ROND-POINT ANASSI,33.5879362,-7.4999508,1542.9562798855825,1.5429562798855825,HGC Hôpital Général de Casablanca
ROND-POINT BACHKOU,33.561330299999995,-7.62420515,480.9735765772789,0.4809735765772789,Akdital oasis
ROND-POINT CHAHDIA,33.546649450000004,-7.6805597,1300.714462082565,1.300714462082565,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
ROND-POINT MERCHICH,33.45286395,-7.52050395,12073.283194758302,12.073283194758302,HOPITAL UNIVERSITAIRE DE PROXIMITE
ROND-POINT MOROCCO MALL,33.570587849999995,-7.70141795,1878.1308723510704,1.8781308723510703,hopital hassani
ROUTE AZEMMOUR,33.5775768,-7.672613650000001,203.6770342876895,0.20367703428768952,Clinique Yasmine
ROUTE D'EL JADIDA,33.5576328,-7.644485100000001,641.2190129562874,0.6412190129562875,Clinique Attal
ROUTE DAR BOUAZZA,33.5403778,-7.75613255,6695.752561388029,6.695752561388029,hopital hassani
ROUTE DE L'OASIS,33.558990800000004,-7.62991595,195.15702044926468,0.19515702044926467,Akdital oasis
ROUTE DE LOUIZIA,33.6887882,-7.354775,15526.333262826767,15.526333262826768,Hôpital général de Casablanca Azhar-Bernoussi
ROUTE DE RABAT,33.60021345,-7.56325015,1613.7846095318253,1.6137846095318253,Hôpital Mohammed V مستشفى محمد الخامس
ROUTE DE SIDI ABDERRAHMANE,33.5717833,-7.70028425,1907.1852429090452,1.9071852429090452,hopital hassani
ROUTE DES ZENATA,33.625201950000005,-7.5217719,1619.4760783787979,1.6194760783787978,Hôpital Privé de Casablanca Aîn Sebaâ
ROUTE MOULAY THAMI,33.5386502,-7.7175384000000005,3562.4638128015536,3.5624638128015538,hopital hassani
ROUTE N1 AIN HARROUDA,33.6335505,-7.46492645,4176.342621139543,4.1763426211395425,Hôpital général de Casablanca Azhar-Bernoussi
ROUTE N11 SIDI MAAROUF,33.54450025,-7.6421542,1077.1320081563658,1.0771320081563658,Clinique Californie
ROUTE N9,33.47116595,-7.5127392,10824.423177861592,10.824423177861592,Clinique Sidi Othmane
ROUTE N9 AL MAJJATIA,33.48485305,-7.51026665,9579.74856170976,9.579748561709762,Clinique Sidi Othmane
ROUTE N9 TIT MELLIL,33.5344315,-7.4942518499999995,5348.446374064656,5.348446374064656,Hôpital Municipal sidi moumen Tacharouk
ROUTE NATIONALE 1 LISSASFA,33.5065077,-7.7101859,5638.932465716807,5.638932465716807,Clinic Lina
ROUTE NATIONALE 11,33.52115785,-7.633919049999999,1647.879205853044,1.6478792058530438,Clinic Lina
ROUTE NATIONALE 9 MEDIOUNA,33.43438235,-7.521419549999999,13732.629743894286,13.732629743894286,HOPITAL UNIVERSITAIRE DE PROXIMITE
ROUTE OULED ZIANE,33.58196915,-7.5941929,435.1607072788937,0.4351607072788937,Akdital Clinique Ain Berja
ROUTE P3003,33.5893929,-7.38000635,9663.479039556216,9.663479039556217,Hôpital général de Casablanca Azhar-Bernoussi
ROUTE P3013 BOUSKOURA,33.45112385,-7.6426935,7663.397665577353,7.663397665577353,Clinic Lina
ROUTE P3026,33.47637125,-7.60361035,6564.561947248279,6.564561947248278,Clinic Lina
ROUTE P3307,33.6319064,-7.3329321499999995,14428.4380041392,14.428438004139199,Hôpital général de Casablanca Azhar-Bernoussi
ROUTE P3307 AIN TEKKI,33.6627788,-7.35378095,13941.468426844698,13.941468426844699,Hôpital général de Casablanca Azhar-Bernoussi
ROUTE P3336 MEDIOUNA,33.448594299999996,-7.5173805,12626.67902944617,12.62667902944617,HOPITAL UNIVERSITAIRE DE PROXIMITE
ROUTE R309,33.6729402,-7.432176200000001,9383.474440573244,9.383474440573243,Hospital CNSS
ROUTE R320,33.5879262,-7.6454302,402.08513755282917,0.40208513755282915,Clinique Maghreb مصحة المغرب
ROUTE R320 /P3012,33.50038395,-7.85808555,17114.49518379518,17.11449518379518,hopital hassani
ROUTE R322 ROCHES NOIRES,33.607712250000006,-7.5702812999999995,2539.651480578952,2.539651480578952,clinique ain saba3
ROUTE R322 ZENATA,33.6369186,-7.5044325,2920.7154758384345,2.9207154758384344,Hospital CNSS
ROUTE SIDI MAAROUF,33.5139851,-7.6549723,720.9250430336718,0.7209250430336719,Clinic Lina
ROYAL GOLF ANFA,33.5831454,-7.6585257,265.64502856428624,0.26564502856428623,Clinique Longchamps مصحة لونشون
ROYAL GOLF ANFA 2,33.5830503,-7.6597347,176.8746034050123,0.1768746034050123,Clinique Longchamps مصحة لونشون
RTM AIN CHOC,33.53902425,-7.58312705,931.9131656238969,0.9319131656238969,Hôpital Sekkat
RUE 41 RIAD OULFA,33.5579418,-7.6926721,500.7247313873725,0.5007247313873725,hopital hassani
RUE AL MAROUNI,33.57463525,-7.6399627500000005,440.02603019445445,0.44002603019445446,Clinique Maarif مصحة المعاريف
RUE BEN KACEM ADDAHMANI,33.552376949999996,-7.57883365,77.71366778763601,0.07771366778763601,Centre Hospitalier Préfectoral de Ben M'Sick
RUE D'ALGER,33.5941511,-7.6237987,180.85488156407908,0.18085488156407908,مصحة تعاضدية رجال التعليم - كنوبس
RUE DE BELGRADE,33.57545785,-7.610127350000001,670.0386662665474,0.6700386662665474,Clinique Mersultan
RUE DE L'ALMA,33.5985918,-7.6386195,472.4452764948394,0.4724452764948394,Clinique Badr مصحة بدر
RUE DES EPERVIERS,33.5642859,-7.6397734,279.97742064318084,0.2799774206431808,Clinique Riviera
RUE EL HAOUZA,33.60575045,-7.56269565,1928.608879846369,1.928608879846369,clinique ain saba3
RUE FAROUKI ERRAHALI,33.55896315,-7.6008964500000005,814.6531789671715,0.8146531789671715,Complexe Medico-Social Al Wouroud
RUE IBNOU ADRAA,33.5891139,-7.57282705,1140.624945863858,1.1406249458638582,Clinique Al Mouahhidine
RUE KAID AL ACHTAR,33.5824518,-7.6413792,112.27111625870538,0.11227111625870538,Hôpital Privé International de Casablanca المستشفى الخاص الدولي للدار البيضاء
RUE NORMANDIE,33.5850425,-7.6393896,312.8974122877369,0.31289741228773693,Clinique Racine مصحة راسين
RUE OUALILI,33.57451665,-7.6434343,590.2391470376698,0.5902391470376698,Clinique Socrate
RUE SALONIQUE,33.5769686,-7.61294715,416.2878606019161,0.41628786060191614,Clinique Mersultan
RUE WASHINGTON,33.5935554,-7.6305907,241.0636499726251,0.24106364997262508,Clinique Rachidi
SAKANI AHL LOGHLAM,33.5988567,-7.478252449999999,487.32119541541186,0.48732119541541186,Hôpital général de Casablanca Azhar-Bernoussi
SALAM MOHAMMEDIA,33.6999615,-7.3588199,16074.017072541797,16.074017072541796,Hôpital général de Casablanca Azhar-Bernoussi
SALLE DE SPORT LA CORNICHE,33.57164605,-7.689185650000001,1474.0733430648563,1.4740733430648563,hopital hassani
SALLE DERKAOUI,33.6160068,-7.521224999999999,919.709660610534,0.919709660610534,Hôpital Privé de Casablanca Aîn Sebaâ
SAMIR (MOH),33.67856235,-7.4163611,10775.8454734532,10.7758454734532,Hôpital général de Casablanca Azhar-Bernoussi
SCHNEIDER,33.5626181,-7.6681945,500.4851448016414,0.5004851448016414,Polyclinique CNSS Hay Hassani مصحة الضمان الإجتماعي الحي الحسني
SEHAB RMAL,33.6454554,-7.33826925,14412.102350429455,14.412102350429455,Hôpital général de Casablanca Azhar-Bernoussi
SIDI BERNOUSSI,33.61644885,-7.497082600000001,719.8003614365394,0.7198003614365395,Hospital CNSS
SIDI BOUZIANE,33.48496075,-7.73962735,9045.438838104345,9.045438838104344,Clinic Lina
SIDI GHANEM,33.4970768,-7.50544605,8691.46941503542,8.69146941503542,Clinique Sidi Othmane
SIDI MESSAOUD,33.51326685,-7.63174085,1982.5197694770575,1.9825197694770575,Clinic Lina
SIDI MOUSSA EL MAJDOUB,33.60482265,-7.38494445,9163.66137148141,9.16366137148141,Hôpital général de Casablanca Azhar-Bernoussi
SINDIBAD,33.582560650000005,-7.69911435,2203.09061518996,2.20309061518996,Clinic Guess
SNRT AIN CHOCK,33.53740345,-7.58591525,991.9136349605587,0.9919136349605587,Hôpital Sekkat
SOCIETE COSUMAR,33.59907635,-7.57136285,1962.0826759422496,1.9620826759422496,ATLANTIC CLINIC CASABLANCA
SOUK ALLEK,33.6092346,-7.5006323,168.58033928154404,0.16858033928154403,Polyclinique ِCNSS Sidi Bernoussi
SOUK BOURGOGNE,33.59941155,-7.64261935,522.989201383976,0.522989201383976,Clinique Badr مصحة بدر
SOUK CHRIFA,33.5363399,-7.60186195,606.0838787392436,0.6060838787392435,HOPITAL UNIVERSITAIRE DE PROXIMITE
SOUK LAAYOUNE,33.5646254,-7.5952188,1405.1842133125656,1.4051842133125656,Complexe Medico-Social Al Wouroud
SOUK LHJAJMA,33.5961303,-7.6484606,572.0265222555804,0.5720265222555804,Clinique Andalouss مصحة الاندلس
SOUK LWIZIA,33.67579925,-7.35087835,14943.881541413286,14.943881541413287,Hôpital général de Casablanca Azhar-Bernoussi
SOUK OULD MINA,33.5686232,-7.67568155,690.9049514441576,0.6909049514441576,Polyclinique CNSS Hay Hassani مصحة الضمان الإجتماعي الحي الحسني
SOUK SALAM,33.58330235,-7.552504750000001,676.9195635844213,0.6769195635844213,Hôpital Mohammed V مستشفى محمد الخامس
SOUK SWISRA,33.564208550000004,-7.37215255,11037.627567414309,11.037627567414308,Hôpital général de Casablanca Azhar-Bernoussi
STADE COC,33.5610254,-7.644639,697.7607088268007,0.6977607088268007,Clinique Attal
STADE HAY HASSANI,33.570789,-7.6805095,968.4972028873049,0.9684972028873049,Clinique Yasmine
STADE MOHAMED V,33.5841384,-7.6478018,276.8994669339082,0.27689946693390816,clinique kindi
STADE PERE JEGO,33.5503195,-7.6517895,1556.6749007798712,1.5566749007798713,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
STADE TISSIMA,33.5445164,-7.562146500000001,1697.1100704675828,1.6971100704675828,Clinique Sidi Othmane
STATION ANOUAL,33.5702306,-7.6259714,288.74060081549914,0.2887406008154991,Polyclinique de la Sécurité sociale
STATION EL FALAH,33.6846558,-7.3801972,13470.714706616016,13.470714706616016,Hôpital général de Casablanca Azhar-Bernoussi
STATION EL FALAH 2,33.6844017,-7.3800374,13461.48738803148,13.46148738803148,Hôpital général de Casablanca Azhar-Bernoussi
SWILBATE,33.6804027,-7.3469083,15538.016355064217,15.538016355064217,Hôpital général de Casablanca Azhar-Bernoussi
SWILBATE 2,33.678106549999995,-7.3497759,15173.990443581408,15.173990443581408,Hôpital général de Casablanca Azhar-Bernoussi
TACHAROUK BD OQBA,33.569666,-7.5200562,767.8325701653672,0.7678325701653672,Hôpital Municipal sidi moumen Tacharouk
TACHAROUK BOULEVARD OQBA,33.5699353,-7.5197594,760.8849508536609,0.7608849508536609,Hôpital Municipal sidi moumen Tacharouk
TARIK EL KHIR,33.60886865,-7.496214,473.90680940623315,0.47390680940623314,Polyclinique ِCNSS Sidi Bernoussi
TARIQ BNOU ZYAD,33.575800599999994,-7.6244349,223.2570763881158,0.2232570763881158,Institut Pasteur معهد باستور
TECHNOPARC,33.540524899999994,-7.6380623,955.7415171672171,0.9557415171672171,Clinique Californie
TECHNOPOLE NOUACEUR,33.3736382,-7.55310785,18615.66463630078,18.615664636300778,Clinic Lina
TERMINUS ABOUAB AL OULFA,33.5475154,-7.7040305,1969.0579620792353,1.9690579620792352,hopital hassani
TERMINUS AIN SEBAA,33.5956349,-7.5301492,768.0809404050038,0.7680809404050039,Clinique Adoha
TERMINUS AL ANDALOUS,33.4633429,-7.64422,6301.247949241725,6.301247949241725,Clinic Lina
TERMINUS AL HAMD,33.512061349999996,-7.5139564,6897.350166293596,6.897350166293596,Clinique Sidi Othmane
TERMINUS AL OULFA 1,33.55116575,-7.68439725,851.1153711390857,0.8511153711390858,hopital hassani
TERMINUS AL QODS,33.614598,-7.491448800000001,966.9330328746614,0.9669330328746614,Hospital CNSS
TERMINUS ANASSI,33.59161455,-7.49041375,764.1313666897005,0.7641313666897005,HGC Hôpital Général de Casablanca
TERMINUS BEN ABID,33.489265,-7.8852999,19921.67907233483,19.921679072334832,hopital hassani
TERMINUS BERNOUSSI,33.61342205,-7.5041496,428.94646167697346,0.4289464616769735,Hospital CNSS
TERMINUS BOUCHENTOUF,33.570422,-7.60089825,1243.872995605977,1.2438729956059769,Clinique Hermitage
TERMINUS BOULEVARD PARIS,33.5952657,-7.6241678,285.3358548377395,0.2853358548377395,مصحة تعاضدية رجال التعليم - كنوبس
TERMINUS CASA PORT,33.5980904,-7.6126691,1270.9751159793632,1.2709751159793632,مصحة تعاضدية رجال التعليم - كنوبس
TERMINUS CASA PORT 2,33.5999237,-7.6142458,1260.9766272328777,1.2609766272328777,مصحة تعاضدية رجال التعليم - كنوبس
TERMINUS CINEMA RIF,33.5966108,-7.6154971,962.6234520038831,0.9626234520038831,مصحة تعاضدية رجال التعليم - كنوبس
TERMINUS COMMUNE SIDI BELYOUT,33.5952222,-7.626451100000001,258.89608064950346,0.2588960806495035,Clinique Rachidi
TERMINUS DAOULIZ,33.6027943,-7.6593551,793.6927024056387,0.7936927024056387,Clinique Andalouss مصحة الاندلس
TERMINUS DAR LHAMRA,33.5707535,-7.67077705,456.2028440492053,0.4562028440492053,Polyclinique CNSS Hay Hassani مصحة الضمان الإجتماعي الحي الحسني
TERMINUS DOHA,33.5912828,-7.5167482,805.9516810366235,0.8059516810366235,Clinique Adoha
TERMINUS EL FATH II,33.6694523,-7.3912266,11568.623159118639,11.568623159118639,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS EL HANK,33.602726149999995,-7.653847300000001,653.2755201950014,0.6532755201950013,Clinique Andalouss مصحة الاندلس
TERMINUS EL MANSOURIA,33.61883745,-7.4793126999999995,2185.921732534069,2.185921732534069,Hospital CNSS
TERMINUS EL OULFA,33.5570036,-7.6898797,286.96008189573615,0.28696008189573613,hopital hassani
TERMINUS ELFADL,33.5583211,-7.5087099,2407.1199898446766,2.4071199898446767,Hôpital Municipal sidi moumen Tacharouk
TERMINUS FACULTE BEN M'SIK,33.56606705,-7.54305635,799.4325998397709,0.7994325998397709,المركز الصحي المسيرة 2 (المستوى التاني)
TERMINUS FACULTE DES LETTRES,33.70266965,-7.3742038999999995,15304.269663778956,15.304269663778955,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS FACULTES MOHAMMEDIA,33.70565235,-7.3562404,16686.677152800235,16.686677152800236,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS FARAH SALAM,33.5326472,-7.6997839,3085.719654394183,3.0857196543941834,hopital hassani
TERMINUS FERARA,33.55495045,-7.686194499999999,400.98738489223035,0.40098738489223035,hopital hassani
TERMINUS GARE ONCF MOHAMMEDIA,33.6953589,-7.38906055,13793.771818003703,13.793771818003703,Hôpital général de Casablanca Azhar-Bernoussi
TERMINUS GARE OULED ZIANE,33.57570215,-7.5899642499999995,1233.177147226914,1.233177147226914,Akdital Clinique Ain Berja
TERMINUS HARBILI,33.6306273,-7.4912276,2375.9802326496915,2.3759802326496917,Hospital CNSS
TERMINUS HAY EL FALAH,33.55702155,-7.5485571,1246.4833796458843,1.2464833796458843,Clinique Sidi Othmane
TERMINUS HAY EL FARAH,33.56634685,-7.587925,1609.8019790881394,1.6098019790881395,Hôpital Sidi Othmane
TERMINUS HAY EL WAHDA,33.54282295,-7.54376575,2505.9000930137345,2.5059000930137345,Clinique Sidi Othmane
TERMINUS HAY HASSANI,33.5710491,-7.679185,852.6935369402453,0.8526935369402453,Clinique Yasmine
TERMINUS HAY HASSANI II,33.5661854,-7.68341585,931.3792734911207,0.9313792734911207,hopital hassani
TERMINUS HAY LMASJID,33.562413,-7.6074716,290.37669753922415,0.2903766975392241,Complexe Medico-Social Al Wouroud
TERMINUS HAY SALAM,33.5447496,-7.6732072,962.7676003658,0.9627676003658,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
TERMINUS HOPITAL SOFI,33.6026247,-7.6331906,78.15145647433837,0.07815145647433837,Hôpital Moulay Youssef مستشفى مولاي يوسف
TERMINUS HOUPHEIT BOIGNY,33.59852845,-7.614937899999999,1116.3553245839469,1.1163553245839468,مصحة تعاضدية رجال التعليم - كنوبس
TERMINUS JAMILA,33.54206,-7.579567900000001,950.3451383592621,0.9503451383592622,Hôpital Sekkat
TERMINUS JAMILA II,33.5473151,-7.5846976,390.14185551049496,0.39014185551049496,Hôpital Sekkat
TERMINUS KASBAT LAMINE,33.5336207,-7.6850188,2595.942965657419,2.595942965657419,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
TERMINUS KHIAYTA,33.4675785,-7.7850543,13561.17119240039,13.56117119240039,hopital hassani
TERMINUS LA GARE ROUTIERE,33.5732478,-7.5879286,1563.2979068153793,1.5632979068153794,Akdital Clinique Ain Berja
TERMINUS LAHRAOUIYINE 1,33.5322094,-7.5198241,4797.795809562603,4.7977958095626025,Hôpital Municipal sidi moumen Tacharouk
TERMINUS LISSASFA,33.53145295,-7.67402435,2384.3140528800386,2.384314052880039,Hôpital du Cheikh Khalifa Ben Zayd Al-Nahyan
TERMINUS LMKANSA II,33.5249249,-7.5625965,3358.9872485049914,3.358987248504991,Centre Hospitalier Préfectoral de Ben M'Sick
TERMINUS LMZABIENNE,33.5156432,-7.5936017,2782.111238821253,2.782111238821253,HOPITAL UNIVERSITAIRE DE PROXIMITE
TERMINUS MAARIF,33.58251655,-7.6405054,62.43108711398083,0.06243108711398083,Hôpital Privé International de Casablanca المستشفى الخاص الدولي للدار البيضاء
